id,company,origin,destination,departure,arrival,duration,vehicle_type,vehicle_class,price,fare,seats,meta,insert_date
1340,renfe,MADRID,SEVILLA,2019-05-19 18:00:00,2019-05-19 20:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:54:01
1341,renfe,MADRID,SEVILLA,2019-05-19 15:00:00,2019-05-19 17:21:00,2.35,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:54:01
1342,renfe,MADRID,SEVILLA,2019-05-19 08:30:00,2019-05-19 11:14:00,2.73,ALVIA,Turista,,Flexible,,{},2019-04-11 21:54:01
1343,renfe,MADRID,SEVILLA,2019-05-19 16:30:00,2019-05-19 18:51:00,2.35,AVE,Preferente,69.4,Promo,,{},2019-04-11 21:54:01
1344,renfe,MADRID,SEVILLA,2019-05-19 20:00:00,2019-05-19 22:21:00,2.35,AVE,Turista Plus,64.05,Promo,,{},2019-04-11 21:54:01
1345,renfe,MADRID,SEVILLA,2019-05-19 13:10:00,2019-05-19 20:51:00,7.68,MD-LD,Turista,,Promo,,{},2019-04-11 21:54:01
1346,renfe,MADRID,VALENCIA,2019-05-01 06:20:00,2019-05-01 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:01
1347,renfe,MADRID,VALENCIA,2019-05-12 09:40:00,2019-05-12 11:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:16
1348,renfe,MADRID,VALENCIA,2019-05-12 06:20:00,2019-05-12 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1349,renfe,MADRID,VALENCIA,2019-05-12 08:40:00,2019-05-12 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:16
1350,renfe,MADRID,VALENCIA,2019-05-12 08:40:00,2019-05-12 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:16
1351,renfe,MADRID,VALENCIA,2019-05-12 10:40:00,2019-05-12 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:54:16
1352,renfe,MADRID,VALENCIA,2019-05-12 09:40:00,2019-05-12 11:24:00,1.73,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:16
1353,renfe,MADRID,VALENCIA,2019-05-12 16:30:00,2019-05-12 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1354,renfe,MADRID,VALENCIA,2019-05-12 10:40:00,2019-05-12 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:54:16
1355,renfe,MADRID,VALENCIA,2019-05-12 17:10:00,2019-05-12 18:54:00,1.73,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:16
1356,renfe,MADRID,VALENCIA,2019-05-12 11:10:00,2019-05-12 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:54:16
1357,renfe,MADRID,VALENCIA,2019-05-12 11:55:00,2019-05-12 13:35:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:16
1358,renfe,MADRID,VALENCIA,2019-05-12 11:55:00,2019-05-12 13:35:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:16
1359,renfe,MADRID,VALENCIA,2019-05-12 20:40:00,2019-05-12 22:24:00,1.73,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:16
1360,renfe,MADRID,VALENCIA,2019-05-12 12:42:00,2019-05-12 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1361,renfe,MADRID,VALENCIA,2019-05-12 11:10:00,2019-05-12 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:54:16
1362,renfe,MADRID,VALENCIA,2019-05-12 14:10:00,2019-05-12 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:16
1363,renfe,MADRID,VALENCIA,2019-05-12 12:42:00,2019-05-12 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1364,renfe,MADRID,VALENCIA,2019-05-12 15:30:00,2019-05-12 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:54:16
1365,renfe,MADRID,VALENCIA,2019-05-12 19:40:00,2019-05-12 21:29:00,1.82,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:16
1366,renfe,MADRID,VALENCIA,2019-05-12 15:40:00,2019-05-12 17:22:00,1.7,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:16
1367,renfe,MADRID,VALENCIA,2019-05-12 15:30:00,2019-05-12 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:54:16
1368,renfe,MADRID,VALENCIA,2019-05-12 16:30:00,2019-05-12 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1369,renfe,MADRID,VALENCIA,2019-05-12 14:10:00,2019-05-12 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:16
1370,renfe,MADRID,VALENCIA,2019-05-12 16:45:00,2019-05-12 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:54:16
1371,renfe,MADRID,VALENCIA,2019-05-12 16:55:00,2019-05-12 21:58:00,5.05,AVE-LD,Turista con enlace,42.05,Promo +,,{},2019-04-11 21:54:16
1372,renfe,MADRID,VALENCIA,2019-05-12 17:10:00,2019-05-12 18:54:00,1.73,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:16
1373,renfe,MADRID,VALENCIA,2019-05-12 17:48:00,2019-05-12 21:58:00,4.17,INTERCITY,Turista,42.9,Flexible,,{},2019-04-11 21:54:16
1374,renfe,MADRID,VALENCIA,2019-05-12 18:40:00,2019-05-12 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:16
1375,renfe,MADRID,VALENCIA,2019-05-12 19:40:00,2019-05-12 21:29:00,1.82,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:16
1376,renfe,MADRID,VALENCIA,2019-05-12 20:40:00,2019-05-12 22:24:00,1.73,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:16
1377,renfe,MADRID,VALENCIA,2019-05-12 21:10:00,2019-05-12 23:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:16
1378,renfe,MADRID,VALENCIA,2019-05-12 15:40:00,2019-05-12 17:22:00,1.7,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:16
1379,renfe,MADRID,VALENCIA,2019-05-12 17:48:00,2019-05-12 21:58:00,4.17,INTERCITY,Turista,42.9,Flexible,,{},2019-04-11 21:54:16
1380,renfe,MADRID,VALENCIA,2019-05-12 16:45:00,2019-05-12 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:54:16
1381,renfe,MADRID,VALENCIA,2019-05-12 16:55:00,2019-05-12 21:58:00,5.05,AVE-LD,Turista con enlace,42.05,Promo +,,{},2019-04-11 21:54:16
1382,renfe,MADRID,VALENCIA,2019-05-12 06:20:00,2019-05-12 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:16
1383,renfe,MADRID,VALENCIA,2019-05-12 18:40:00,2019-05-12 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:16
1384,renfe,MADRID,VALENCIA,2019-05-12 21:10:00,2019-05-12 23:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:16
1385,renfe,MADRID,VALENCIA,2019-05-15 19:40:00,2019-05-15 21:29:00,1.82,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:17
1386,renfe,MADRID,VALENCIA,2019-05-15 06:08:00,2019-05-15 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1387,renfe,MADRID,VALENCIA,2019-05-15 14:10:00,2019-05-15 16:03:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1388,renfe,MADRID,VALENCIA,2019-05-15 06:45:00,2019-05-15 08:38:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1389,renfe,MADRID,VALENCIA,2019-05-15 16:55:00,2019-05-15 21:58:00,5.05,AVE-LD,Turista con enlace,22.45,Promo,,{},2019-04-11 21:54:17
1390,renfe,MADRID,VALENCIA,2019-05-15 08:40:00,2019-05-15 10:33:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1391,renfe,MADRID,VALENCIA,2019-05-15 12:21:00,2019-05-15 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1392,renfe,MADRID,VALENCIA,2019-05-15 09:40:00,2019-05-15 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:17
1393,renfe,MADRID,VALENCIA,2019-05-15 15:40:00,2019-05-15 17:22:00,1.7,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1394,renfe,MADRID,VALENCIA,2019-05-15 10:40:00,2019-05-15 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:54:17
1395,renfe,MADRID,VALENCIA,2019-05-15 12:40:00,2019-05-15 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:17
1396,renfe,MADRID,VALENCIA,2019-05-15 11:10:00,2019-05-15 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:54:17
1397,renfe,MADRID,VALENCIA,2019-05-15 17:40:00,2019-05-15 19:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1398,renfe,MADRID,VALENCIA,2019-05-15 11:55:00,2019-05-15 13:35:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1399,renfe,MADRID,VALENCIA,2019-05-15 08:40:00,2019-05-15 10:33:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1400,renfe,MADRID,VALENCIA,2019-05-15 12:21:00,2019-05-15 19:04:00,6.72,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1401,renfe,MADRID,VALENCIA,2019-05-15 11:10:00,2019-05-15 13:25:00,2.25,INTERCITY,Turista,29.9,Promo,,{},2019-04-11 21:54:17
1402,renfe,MADRID,VALENCIA,2019-05-15 12:40:00,2019-05-15 14:20:00,1.67,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:17
1403,renfe,MADRID,VALENCIA,2019-05-15 20:40:00,2019-05-15 22:24:00,1.73,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1404,renfe,MADRID,VALENCIA,2019-05-15 14:10:00,2019-05-15 16:03:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1405,renfe,MADRID,VALENCIA,2019-05-15 16:05:00,2019-05-15 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1406,renfe,MADRID,VALENCIA,2019-05-15 15:10:00,2019-05-15 16:52:00,1.7,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1407,renfe,MADRID,VALENCIA,2019-05-15 06:08:00,2019-05-15 12:55:00,6.78,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1408,renfe,MADRID,VALENCIA,2019-05-15 15:30:00,2019-05-15 22:31:00,7.02,AVE-MD,Turista con enlace,53.25,Promo +,,{},2019-04-11 21:54:17
1409,renfe,MADRID,VALENCIA,2019-05-15 15:10:00,2019-05-15 16:52:00,1.7,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1410,renfe,MADRID,VALENCIA,2019-05-15 15:40:00,2019-05-15 17:22:00,1.7,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1411,renfe,MADRID,VALENCIA,2019-05-15 10:40:00,2019-05-15 12:20:00,1.67,AVE,Turista,33.65,Promo,,{},2019-04-11 21:54:17
1412,renfe,MADRID,VALENCIA,2019-05-15 16:05:00,2019-05-15 22:47:00,6.7,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:17
1413,renfe,MADRID,VALENCIA,2019-05-15 17:48:00,2019-05-15 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 21:54:17
1414,renfe,MADRID,VALENCIA,2019-05-15 16:45:00,2019-05-15 18:50:00,2.08,ALVIA,Turista,21.3,Promo,,{},2019-04-11 21:54:17
1415,renfe,MADRID,VALENCIA,2019-05-15 21:10:00,2019-05-15 23:03:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1416,renfe,MADRID,VALENCIA,2019-05-15 16:55:00,2019-05-15 21:58:00,5.05,AVE-LD,Turista con enlace,22.45,Promo,,{},2019-04-11 21:54:17
1417,renfe,MADRID,VALENCIA,2019-05-15 17:40:00,2019-05-15 19:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1418,renfe,MADRID,VALENCIA,2019-05-15 17:48:00,2019-05-15 21:58:00,4.17,INTERCITY,Turista,17.15,Promo,,{},2019-04-11 21:54:17
1419,renfe,MADRID,VALENCIA,2019-05-15 18:40:00,2019-05-15 20:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1420,renfe,MADRID,VALENCIA,2019-05-15 19:40:00,2019-05-15 21:29:00,1.82,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:17
1421,renfe,MADRID,VALENCIA,2019-05-15 20:40:00,2019-05-15 22:24:00,1.73,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1422,renfe,MADRID,VALENCIA,2019-05-15 21:10:00,2019-05-15 23:03:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1423,renfe,MADRID,VALENCIA,2019-05-15 16:45:00,2019-05-15 18:50:00,2.08,ALVIA,Turista,21.3,Promo,,{},2019-04-11 21:54:17
1424,renfe,MADRID,VALENCIA,2019-05-15 18:40:00,2019-05-15 20:20:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1425,renfe,MADRID,VALENCIA,2019-05-15 06:45:00,2019-05-15 08:38:00,1.88,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1426,renfe,MADRID,VALENCIA,2019-05-15 09:40:00,2019-05-15 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:17
1427,renfe,MADRID,VALENCIA,2019-05-15 15:30:00,2019-05-15 22:31:00,7.02,AVE-MD,Turista con enlace,53.25,Promo +,,{},2019-04-11 21:54:17
1428,renfe,MADRID,VALENCIA,2019-05-15 11:55:00,2019-05-15 13:35:00,1.67,AVE,Turista,21.95,Promo,,{},2019-04-11 21:54:17
1429,renfe,MADRID,VALENCIA,2019-04-28 20:40:00,2019-04-28 22:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1430,renfe,MADRID,VALENCIA,2019-04-28 06:20:00,2019-04-28 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1431,renfe,MADRID,VALENCIA,2019-04-28 17:48:00,2019-04-28 21:58:00,4.17,INTERCITY,Turista Plus,36.05,Promo,,{},2019-04-11 21:54:33
1432,renfe,MADRID,VALENCIA,2019-04-28 08:40:00,2019-04-28 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:33
1433,renfe,MADRID,VALENCIA,2019-04-14 16:55:00,2019-04-14 21:58:00,5.05,AVE-LD,Turista,,Flexible,,{},2019-04-11 21:54:33
1434,renfe,MADRID,VALENCIA,2019-04-28 09:40:00,2019-04-28 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1435,renfe,MADRID,VALENCIA,2019-04-28 12:42:00,2019-04-28 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1436,renfe,MADRID,VALENCIA,2019-04-28 10:40:00,2019-04-28 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1437,renfe,MADRID,VALENCIA,2019-04-14 11:55:00,2019-04-14 13:35:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1438,renfe,MADRID,VALENCIA,2019-04-28 11:10:00,2019-04-28 13:25:00,2.25,INTERCITY,Turista,38.8,Promo,,{},2019-04-11 21:54:33
1439,renfe,MADRID,VALENCIA,2019-04-14 15:30:00,2019-04-14 22:31:00,7.02,AVE-MD,Turista,,Flexible,,{},2019-04-11 21:54:33
1440,renfe,MADRID,VALENCIA,2019-04-28 11:55:00,2019-04-28 13:35:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1441,renfe,MADRID,VALENCIA,2019-04-28 21:10:00,2019-04-28 23:03:00,1.88,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:33
1442,renfe,MADRID,VALENCIA,2019-04-28 12:42:00,2019-04-28 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1443,renfe,MADRID,VALENCIA,2019-04-28 09:40:00,2019-04-28 11:24:00,1.73,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1444,renfe,MADRID,VALENCIA,2019-04-28 14:10:00,2019-04-28 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:33
1445,renfe,MADRID,VALENCIA,2019-04-28 11:10:00,2019-04-28 13:25:00,2.25,INTERCITY,Turista,38.8,Promo,,{},2019-04-11 21:54:33
1446,renfe,MADRID,VALENCIA,2019-04-28 15:30:00,2019-04-28 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:54:33
1447,renfe,MADRID,VALENCIA,2019-04-14 09:40:00,2019-04-14 11:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1448,renfe,MADRID,VALENCIA,2019-04-28 15:40:00,2019-04-28 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:33
1449,renfe,MADRID,VALENCIA,2019-04-28 11:55:00,2019-04-28 13:35:00,1.67,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1450,renfe,MADRID,VALENCIA,2019-04-28 16:30:00,2019-04-28 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1451,renfe,MADRID,VALENCIA,2019-04-28 17:10:00,2019-04-28 18:54:00,1.73,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1452,renfe,MADRID,VALENCIA,2019-04-28 16:45:00,2019-04-28 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:54:33
1453,renfe,MADRID,VALENCIA,2019-04-14 19:40:00,2019-04-14 21:29:00,1.82,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1454,renfe,MADRID,VALENCIA,2019-04-28 16:55:00,2019-04-28 21:58:00,5.05,AVE-LD,Turista con enlace,56.1,Flexible,,{},2019-04-11 21:54:33
1455,renfe,MADRID,VALENCIA,2019-04-28 18:40:00,2019-04-28 20:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:33
1456,renfe,MADRID,VALENCIA,2019-04-28 17:10:00,2019-04-28 18:54:00,1.73,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1457,renfe,MADRID,VALENCIA,2019-04-14 12:42:00,2019-04-14 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1458,renfe,MADRID,VALENCIA,2019-04-28 17:48:00,2019-04-28 21:58:00,4.17,INTERCITY,Turista Plus,36.05,Promo,,{},2019-04-11 21:54:33
1459,renfe,MADRID,VALENCIA,2019-04-14 14:10:00,2019-04-14 16:03:00,1.88,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1460,renfe,MADRID,VALENCIA,2019-04-28 18:40:00,2019-04-28 20:20:00,1.67,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:33
1461,renfe,MADRID,VALENCIA,2019-04-14 21:10:00,2019-04-14 23:03:00,1.88,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1462,renfe,MADRID,VALENCIA,2019-04-28 19:40:00,2019-04-28 21:29:00,1.82,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1463,renfe,MADRID,VALENCIA,2019-04-28 15:40:00,2019-04-28 17:22:00,1.7,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:33
1464,renfe,MADRID,VALENCIA,2019-04-28 20:40:00,2019-04-28 22:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1465,renfe,MADRID,VALENCIA,2019-04-14 20:40:00,2019-04-14 22:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1466,renfe,MADRID,VALENCIA,2019-04-28 21:10:00,2019-04-28 23:03:00,1.88,AVE,Turista,51.15,Promo,,{},2019-04-11 21:54:33
1467,renfe,MADRID,VALENCIA,2019-04-14 08:40:00,2019-04-14 10:33:00,1.88,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1468,renfe,MADRID,VALENCIA,2019-04-14 06:20:00,2019-04-14 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1469,renfe,MADRID,VALENCIA,2019-04-28 10:40:00,2019-04-28 12:20:00,1.67,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1470,renfe,MADRID,VALENCIA,2019-04-14 08:40:00,2019-04-14 10:33:00,1.88,AVE,Turista,57.75,Promo,,{},2019-04-11 21:54:33
1471,renfe,MADRID,VALENCIA,2019-04-14 18:40:00,2019-04-14 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1472,renfe,MADRID,VALENCIA,2019-04-14 09:40:00,2019-04-14 11:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1473,renfe,MADRID,VALENCIA,2019-04-28 16:45:00,2019-04-28 18:50:00,2.08,ALVIA,Preferente,46.15,Promo,,{},2019-04-11 21:54:33
1474,renfe,MADRID,VALENCIA,2019-04-14 10:40:00,2019-04-14 12:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1475,renfe,MADRID,VALENCIA,2019-04-28 14:10:00,2019-04-28 16:03:00,1.88,AVE,Turista,45.3,Promo,,{},2019-04-11 21:54:33
1476,renfe,MADRID,VALENCIA,2019-04-14 11:10:00,2019-04-14 13:25:00,2.25,INTERCITY,Turista,,Flexible,,{},2019-04-11 21:54:33
1477,renfe,MADRID,VALENCIA,2019-04-28 08:40:00,2019-04-28 10:33:00,1.88,AVE,Turista,27.8,Promo,,{},2019-04-11 21:54:33
1478,renfe,MADRID,VALENCIA,2019-04-14 11:55:00,2019-04-14 13:35:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1479,renfe,MADRID,VALENCIA,2019-04-14 16:45:00,2019-04-14 18:50:00,2.08,ALVIA,Turista,,Flexible,,{},2019-04-11 21:54:33
1480,renfe,MADRID,VALENCIA,2019-04-14 12:42:00,2019-04-14 19:04:00,6.37,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1481,renfe,MADRID,VALENCIA,2019-04-14 14:10:00,2019-04-14 16:03:00,1.88,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1482,renfe,MADRID,VALENCIA,2019-04-14 15:30:00,2019-04-14 22:31:00,7.02,AVE-MD,Turista,,Flexible,,{},2019-04-11 21:54:33
1483,renfe,MADRID,VALENCIA,2019-04-14 15:40:00,2019-04-14 17:22:00,1.7,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1484,renfe,MADRID,VALENCIA,2019-04-14 16:30:00,2019-04-14 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1485,renfe,MADRID,VALENCIA,2019-04-14 16:45:00,2019-04-14 18:50:00,2.08,ALVIA,Turista,,Flexible,,{},2019-04-11 21:54:33
1486,renfe,MADRID,VALENCIA,2019-04-14 16:55:00,2019-04-14 21:58:00,5.05,AVE-LD,Turista,,Flexible,,{},2019-04-11 21:54:33
1487,renfe,MADRID,VALENCIA,2019-04-14 17:10:00,2019-04-14 18:54:00,1.73,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1488,renfe,MADRID,VALENCIA,2019-04-14 17:48:00,2019-04-14 21:58:00,4.17,INTERCITY,Turista,42.9,Flexible,,{},2019-04-11 21:54:33
1489,renfe,MADRID,VALENCIA,2019-04-14 18:40:00,2019-04-14 20:20:00,1.67,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1490,renfe,MADRID,VALENCIA,2019-04-14 19:40:00,2019-04-14 21:29:00,1.82,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1491,renfe,MADRID,VALENCIA,2019-04-14 20:40:00,2019-04-14 22:24:00,1.73,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1492,renfe,MADRID,VALENCIA,2019-04-14 21:10:00,2019-04-14 23:03:00,1.88,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1493,renfe,MADRID,VALENCIA,2019-04-14 10:40:00,2019-04-14 12:20:00,1.67,AVE,Preferente,66.55,Promo,,{},2019-04-11 21:54:33
1494,renfe,MADRID,VALENCIA,2019-04-14 16:30:00,2019-04-14 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1495,renfe,MADRID,VALENCIA,2019-04-28 19:40:00,2019-04-28 21:29:00,1.82,AVE,Turista,39.45,Promo,,{},2019-04-11 21:54:33
1496,renfe,MADRID,VALENCIA,2019-04-28 15:30:00,2019-04-28 22:31:00,7.02,AVE-MD,Turista con enlace,,Flexible,,{},2019-04-11 21:54:33
1497,renfe,MADRID,VALENCIA,2019-04-14 15:40:00,2019-04-14 17:22:00,1.7,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1498,renfe,MADRID,VALENCIA,2019-04-14 11:10:00,2019-04-14 13:25:00,2.25,INTERCITY,Turista,,Flexible,,{},2019-04-11 21:54:33
1499,renfe,MADRID,VALENCIA,2019-04-28 16:55:00,2019-04-28 21:58:00,5.05,AVE-LD,Turista con enlace,56.1,Flexible,,{},2019-04-11 21:54:33
1500,renfe,MADRID,VALENCIA,2019-04-28 16:30:00,2019-04-28 22:47:00,6.28,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1501,renfe,MADRID,VALENCIA,2019-04-14 17:10:00,2019-04-14 18:54:00,1.73,AVE,Turista,73.1,Flexible,,{},2019-04-11 21:54:33
1502,renfe,MADRID,VALENCIA,2019-04-14 17:48:00,2019-04-14 21:58:00,4.17,INTERCITY,Turista,42.9,Flexible,,{},2019-04-11 21:54:33
1503,renfe,MADRID,VALENCIA,2019-04-28 06:20:00,2019-04-28 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1504,renfe,MADRID,VALENCIA,2019-04-14 06:20:00,2019-04-14 12:55:00,6.58,REGIONAL,Turista,28.35,Adulto ida,,{},2019-04-11 21:54:33
1505,renfe,MADRID,SEVILLA,2019-05-01 10:00:00,2019-05-01 12:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:54:49
1506,renfe,MADRID,SEVILLA,2019-04-29 06:20:00,2019-04-29 09:16:00,2.93,AV City,Turista,43.55,Promo,,{},2019-04-11 21:54:49
1507,renfe,MADRID,SEVILLA,2019-05-01 11:00:00,2019-05-01 13:32:00,2.53,AVE,Turista,76.3,Flexible,,{},2019-04-11 21:54:49
